library,term,overlap,pval,zscore,combined_score,adj_pval,genes
GO_Biological_Process_2023,fatty-acyl-CoA Metabolic Process (GO:0035337),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,NUDT7;ACSL4
GO_Biological_Process_2023,Icosanoid Biosynthetic Process (GO:0046456),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,MGST3;CYP4A11
GO_Biological_Process_2023,Mesenchyme Morphogenesis (GO:0072132),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,HEYL;NOG
GO_Biological_Process_2023,Negative Regulation Of Lipid Storage (GO:0010888),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,TNF;ABCG1
GO_Biological_Process_2023,Negative Regulation Of Peptide Hormone Secretion (GO:0090278),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,SFRP1;BMP8A
GO_Biological_Process_2023,Neural Crest Cell Differentiation (GO:0014033),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,SNAI2;LRP6
GO_Biological_Process_2023,Neutrophil Activation (GO:0042119),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,PRKCD;DNASE1L3
GO_Biological_Process_2023,Nitric Oxide Mediated Signal Transduction (GO:0007263),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,APOE;CD36
GO_Biological_Process_2023,Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,NEK7;CD36
GO_Biological_Process_2023,Positive Regulation Of Cation Transmembrane Transport (GO:1904064),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,ANK2;KCNN4
GO_Biological_Process_2023,Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,CCND1;EGFR
GO_Biological_Process_2023,Positive Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900017),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,CD6;TNF
GO_Biological_Process_2023,Positive Regulation Of Focal Adhesion Assembly (GO:0051894),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,SFRP1;FERMT2
GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Activation (GO:0032816),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,GAS6;HLA-E
GO_Biological_Process_2023,Positive Regulation Of Osteoclast Differentiation (GO:0045672),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,TNFRSF11A;TNF
GO_Biological_Process_2023,Positive Regulation Of Triglyceride Metabolic Process (GO:0090208),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,GPLD1;MFSD2A
GO_Biological_Process_2023,Regulation Of T Cell Cytokine Production (GO:0002724),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,LILRB4;CD55
GO_Biological_Process_2023,Regulation Of cAMP-mediated Signaling (GO:0043949),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,PDE11A;PDE3B
GO_Biological_Process_2023,Regulation Of Dendrite Extension (GO:1903859),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,SYT2;SYT17
GO_Biological_Process_2023,Regulation Of Nervous System Process (GO:0031644),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,SLC8A3;TMEM108
GO_Biological_Process_2023,Regulation Of Oligodendrocyte Differentiation (GO:0048713),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,PTPRZ1;MDK
GO_Biological_Process_2023,Regulation Of Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0060307),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,CACNA2D1;ANK2
GO_Biological_Process_2023,Ureteric Bud Development (GO:0001657),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,FOXC1;NPNT
GO_Biological_Process_2023,Ureteric Bud Morphogenesis (GO:0060675),2,0.2760279054904596,2.058347902097902,2.649615153249043,0.7006126157970041,NPNT;FGF2
GO_Biological_Process_2023,Cellular Nitrogen Compound Biosynthetic Process (GO:0044271),3,0.27691766159576275,1.7037740972033668,2.187705687974261,0.7006126157970041,SPR;MTARC1;CYP1B1
GO_Biological_Process_2023,Negative Regulation Of Osteoblast Differentiation (GO:0045668),3,0.27691766159576275,1.7037740972033668,2.187705687974261,0.7006126157970041,PTCH1;NOG;LRP5
GO_Biological_Process_2023,Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512),6,0.2788858973695778,1.39236471460341,1.77798367397529,0.7006126157970041,FBN2;BAMBI;TET1;EMILIN1;LTBP1;ASPN
GO_Biological_Process_2023,Positive Regulation Of JNK Cascade (GO:0046330),6,0.2788858973695778,1.39236471460341,1.77798367397529,0.7006126157970041,IL1B;SEMA3A;TNFRSF19;TNIK;PLCB1;MTURN
GO_Biological_Process_2023,Cell Junction Organization (GO:0034330),5,0.28175957240442334,1.445100481264511,1.8305104441182016,0.7006126157970041,SLC8A3;TJP1;C1QA;LRP4;PPFIA2
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235),5,0.28175957240442334,1.445100481264511,1.8305104441182016,0.7006126157970041,PLEKHF1;CTSK;G0S2;SEPTIN4;TNF
GO_Biological_Process_2023,Regulation Of Interleukin-2 Production (GO:0032663),4,0.28219346716619187,1.5322771148128538,1.938579375938265,0.7006126157970041,IL1A;IL1B;LILRB4;SPTBN1
GO_Biological_Process_2023,Secondary Alcohol Metabolic Process (GO:1902652),4,0.28219346716619187,1.5322771148128538,1.938579375938265,0.7006126157970041,ABCA5;APOE;APOB;ABCG1
GO_Biological_Process_2023,Positive Regulation Of Cellular Component Biogenesis (GO:0044089),7,0.28389796817101226,1.3412009718847622,1.6887602911703816,0.7006126157970041,SH3GLB1;EMILIN1;PRKCA;TPPP;CLU;TNF;TRABD2B
GO_Biological_Process_2023,Positive Regulation Of Wnt Signaling Pathway (GO:0030177),8,0.28689224760450305,1.3052602272529539,1.6298113261650415,0.7006126157970041,COL1A1;SFRP4;KANK1;SFRP1;BAMBI;DKK2;EGFR;LGR4
GO_Biological_Process_2023,Organonitrogen Compound Catabolic Process (GO:1901565),6,0.28889067291212195,1.372953216374269,1.7048055602191057,0.7006126157970041,ACHE;ENPEP;RIDA;LVRN;LNPEP;HOGA1
GO_Biological_Process_2023,Inositol Lipid-Mediated Signaling (GO:0048017),3,0.2928199155403561,1.646894138232721,2.0227112331252126,0.7006126157970041,CSF1R;PDGFRA;PLCB1
GO_Biological_Process_2023,Negative Regulation Of Endocytosis (GO:0045806),3,0.2928199155403561,1.646894138232721,2.0227112331252126,0.7006126157970041,SCAMP5;PRTN3;EPHA3
GO_Biological_Process_2023,Negative Regulation Of Epithelial Cell Migration (GO:0010633),3,0.2928199155403561,1.646894138232721,2.0227112331252126,0.7006126157970041,TACSTD2;APOE;PTPRG
GO_Biological_Process_2023,Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720),3,0.2928199155403561,1.646894138232721,2.0227112331252126,0.7006126157970041,KIT;CD55;HLA-E
GO_Biological_Process_2023,Regulation Of Activated T Cell Proliferation (GO:0046006),3,0.2928199155403561,1.646894138232721,2.0227112331252126,0.7006126157970041,IGFBP2;IGF2;LILRB4
GO_Biological_Process_2023,Regulation Of Lamellipodium Assembly (GO:0010591),3,0.2928199155403561,1.646894138232721,2.0227112331252126,0.7006126157970041,NCKAP1;FER;FSCN1
GO_Biological_Process_2023,Inorganic Anion Transmembrane Transport (GO:0098661),5,0.2930183890314679,1.4201094019160445,1.743212566273807,0.7006126157970041,GLRB;ANO6;SLC25A10;GABRE;ANO5
GO_Biological_Process_2023,Chloride Transmembrane Transport (GO:1902476),4,0.2952371131522469,1.4973730297723293,1.8267598662759186,0.7006126157970041,GLRB;ANO6;GABRE;ANO5
GO_Biological_Process_2023,Dopaminergic Neuron Differentiation (GO:0071542),2,0.297711558581948,1.9371657754010696,2.3471285276763054,0.7006126157970041,EN1;LRP6
GO_Biological_Process_2023,Fluid Transport (GO:0042044),2,0.297711558581948,1.9371657754010696,2.3471285276763054,0.7006126157970041,AQP7B;PDPN
GO_Biological_Process_2023,Gastrulation (GO:0007369),2,0.297711558581948,1.9371657754010696,2.3471285276763054,0.7006126157970041,NR4A3;LRP5
GO_Biological_Process_2023,Glycogen Metabolic Process (GO:0005977),2,0.297711558581948,1.9371657754010696,2.3471285276763054,0.7006126157970041,UGP2;GBE1
GO_Biological_Process_2023,Interleukin-1-Mediated Signaling Pathway (GO:0070498),2,0.297711558581948,1.9371657754010696,2.3471285276763054,0.7006126157970041,IL1B;PLCB1
GO_Biological_Process_2023,Leukotriene Biosynthetic Process (GO:0019370),2,0.297711558581948,1.9371657754010696,2.3471285276763054,0.7006126157970041,MGST3;GGTA1
GO_Biological_Process_2023,Negative Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903038),2,0.297711558581948,1.9371657754010696,2.3471285276763054,0.7006126157970041,FGL1;ASS1
GO_Biological_Process_2023,Negative Regulation Of Protein Dephosphorylation (GO:0035308),2,0.297711558581948,1.9371657754010696,2.3471285276763054,0.7006126157970041,PPP1R16B;PPP1R1B
GO_Biological_Process_2023,Pore Complex Assembly (GO:0046931),2,0.297711558581948,1.9371657754010696,2.3471285276763054,0.7006126157970041,ANO6;RTN4
GO_Biological_Process_2023,Positive Regulation Of Activated T Cell Proliferation (GO:0042104),2,0.297711558581948,1.9371657754010696,2.3471285276763054,0.7006126157970041,IGFBP2;IGF2
GO_Biological_Process_2023,Regulation Of Behavior (GO:0050795),2,0.297711558581948,1.9371657754010696,2.3471285276763054,0.7006126157970041,CCL3;APOE
GO_Biological_Process_2023,Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287),2,0.297711558581948,1.9371657754010696,2.3471285276763054,0.7006126157970041,SFRP4;FSTL1
GO_Biological_Process_2023,Regulation Of Integrin-Mediated Signaling Pathway (GO:2001044),2,0.297711558581948,1.9371657754010696,2.3471285276763054,0.7006126157970041,LAMB2;LAMC1
GO_Biological_Process_2023,Regulation Of Neuroinflammatory Response (GO:0150077),2,0.297711558581948,1.9371657754010696,2.3471285276763054,0.7006126157970041,IL1B;TNF
GO_Biological_Process_2023,Regulation Of Protein-Containing Complex Disassembly (GO:0043244),2,0.297711558581948,1.9371657754010696,2.3471285276763054,0.7006126157970041,INSR;TNF
GO_Biological_Process_2023,Response To Fatty Acid (GO:0070542),2,0.297711558581948,1.9371657754010696,2.3471285276763054,0.7006126157970041,SCD;PDK4
GO_Biological_Process_2023,Superoxide Anion Generation (GO:0042554),2,0.297711558581948,1.9371657754010696,2.3471285276763054,0.7006126157970041,SH3PXD2A;NOX5
GO_Biological_Process_2023,Water Transport (GO:0006833),2,0.297711558581948,1.9371657754010696,2.3471285276763054,0.7006126157970041,AQP7B;PDPN
GO_Biological_Process_2023,AV Node Cell Action Potential (GO:0086016),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,CACNA1G
GO_Biological_Process_2023,AV Node Cell To Bundle Of His Cell Communication (GO:0086067),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,GJD3
GO_Biological_Process_2023,L-methionine Salvage (GO:0071267),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,APIP
GO_Biological_Process_2023,N-acetylneuraminate Catabolic Process (GO:0019262),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,HOGA1
GO_Biological_Process_2023,SA Node Cell Action Potential (GO:0086015),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,CACNA1G
GO_Biological_Process_2023,Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class I (GO:0042590),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,LNPEP
GO_Biological_Process_2023,Axon Extension Involved In Axon Guidance (GO:0048846),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,SEMA3A
GO_Biological_Process_2023,Cardiac Pacemaker Cell Development (GO:0060926),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,SHOX2
GO_Biological_Process_2023,Cellular Response To Bacterial Lipopeptide (GO:0071221),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,CD36
GO_Biological_Process_2023,Cellular Response To Caffeine (GO:0071313),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,CASQ2
GO_Biological_Process_2023,Cellular Response To Gonadotropin Stimulus (GO:0071371),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,LHCGR
GO_Biological_Process_2023,Cellular Response To Interleukin-9 (GO:0071355),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,STAT5A
GO_Biological_Process_2023,Cellular Response To Monoamine Stimulus (GO:0071868),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,NR4A3
GO_Biological_Process_2023,Cellular Response To Prostaglandin E Stimulus (GO:0071380),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,SFRP1
GO_Biological_Process_2023,Citrulline Metabolic Process (GO:0000052),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,ASS1
GO_Biological_Process_2023,Copper Ion Import (GO:0015677),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,STEAP4
GO_Biological_Process_2023,Definitive Hemopoiesis (GO:0060216),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,TGFBR3
GO_Biological_Process_2023,Delamination (GO:0060232),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,AKNA
GO_Biological_Process_2023,Dendrite Arborization (GO:0140059),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,SEMA3A
GO_Biological_Process_2023,Detection Of Stimulus Involved In Sensory Perception Of Pain (GO:0062149),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,EPHB1
GO_Biological_Process_2023,Excitatory Chemical Synaptic Transmission (GO:0098976),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,SHISA6
GO_Biological_Process_2023,Exocrine System Development (GO:0035272),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,IGSF3
GO_Biological_Process_2023,Gap Junction Assembly (GO:0016264),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,GJD3
GO_Biological_Process_2023,Glomerular Epithelial Cell Development (GO:0072310),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,MYO1E
GO_Biological_Process_2023,Heart Trabecula Formation (GO:0060347),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,TGFBR3
GO_Biological_Process_2023,Interleukin-3-Mediated Signaling Pathway (GO:0038156),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,STAT5A
GO_Biological_Process_2023,Interleukin-9-Mediated Signaling Pathway (GO:0038113),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,STAT5A
GO_Biological_Process_2023,Intracellular Sequestering Of Iron Ion (GO:0006880),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,FTL
GO_Biological_Process_2023,Leucine Metabolic Process (GO:0006551),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,MCCC1
GO_Biological_Process_2023,Long-Chain Fatty Acid Catabolic Process (GO:0042758),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,ACADL
GO_Biological_Process_2023,Macropinocytosis (GO:0044351),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,RAB34
GO_Biological_Process_2023,Maintenance Of Lens Transparency (GO:0036438),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,FOXC1
GO_Biological_Process_2023,Marginal Zone B Cell Differentiation (GO:0002315),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,DOCK11
GO_Biological_Process_2023,Mitotic Nuclear Membrane Disassembly (GO:0007077),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,PRKCA
GO_Biological_Process_2023,Negative Regulation Of Cardiocyte Differentiation (GO:1905208),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,EGFR
GO_Biological_Process_2023,Negative Regulation Of Dendritic Cell Apoptotic Process (GO:2000669),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,GAS6
GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Differentiation (GO:0045620),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,SFRP1
GO_Biological_Process_2023,Negative Regulation Of Neuron Projection Regeneration (GO:0070571),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,PTPRS
GO_Biological_Process_2023,Negative Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034392),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,LRP6
GO_Biological_Process_2023,Negative Regulation Of Steroid Metabolic Process (GO:0045939),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,BMP5
GO_Biological_Process_2023,Neuron Projection Extension Involved In Neuron Projection Guidance (GO:1902284),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,SEMA3A
GO_Biological_Process_2023,Nucleobase Catabolic Process (GO:0046113),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,DPYSL3
GO_Biological_Process_2023,Parallel Actin Filament Bundle Assembly (GO:0030046),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,FSCN1
GO_Biological_Process_2023,Pharyngeal Arch Artery Morphogenesis (GO:0061626),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,NOG
GO_Biological_Process_2023,Podocyte Development (GO:0072015),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,MYO1E
GO_Biological_Process_2023,Positive Regulation Of Amyloid-Beta Clearance (GO:1900223),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,APOE
GO_Biological_Process_2023,Positive Regulation Of Autophagosome Maturation (GO:1901098),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,FYCO1
GO_Biological_Process_2023,Positive Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000343),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,TNF
GO_Biological_Process_2023,Positive Regulation Of Gliogenesis (GO:0014015),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,TNF
GO_Biological_Process_2023,Positive Regulation Of Humoral Immune Response (GO:0002922),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,IL1B
GO_Biological_Process_2023,Positive Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033148),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,YAP1
GO_Biological_Process_2023,Positive Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031666),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,PRKCA
GO_Biological_Process_2023,Positive Regulation Of Mast Cell Activation (GO:0033005),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,NR4A3
GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Cytokine Production (GO:0002729),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,HLA-E
GO_Biological_Process_2023,Positive Regulation Of Necrotic Cell Death (GO:0010940),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,HEBP2
GO_Biological_Process_2023,Positive Regulation Of Neurotransmitter Secretion (GO:0001956),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,NLGN1
GO_Biological_Process_2023,Positive Regulation Of Receptor Catabolic Process (GO:2000646),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,APOE
GO_Biological_Process_2023,Positive Regulation Of Trophoblast Cell Migration (GO:1901165),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,AGO2
GO_Biological_Process_2023,Positive Regulation Of Unsaturated Fatty Acid Biosynthetic Process (GO:2001280),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,IL1B
GO_Biological_Process_2023,protein-DNA Covalent Cross-Linking Repair (GO:0106300),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,GCNA
GO_Biological_Process_2023,Regulation Of I-kappaB Phosphorylation (GO:1903719),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,TNF
GO_Biological_Process_2023,Regulation Of MHC Class I Biosynthetic Process (GO:0045343),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,NLRC5
GO_Biological_Process_2023,Regulation Of Adiponectin Secretion (GO:0070163),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,IL1B
GO_Biological_Process_2023,Regulation Of Aldosterone Biosynthetic Process (GO:0032347),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,BMP5
GO_Biological_Process_2023,Regulation Of Blood-Brain Barrier Permeability (GO:1905603),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,TJP1
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Hypertrophy In Response To Stress (GO:1903242),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,TRPC3
GO_Biological_Process_2023,Regulation Of Cell Adhesion Molecule Production (GO:0060353),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,IL1B
GO_Biological_Process_2023,Regulation Of Cellular Response To Insulin Stimulus (GO:1900076),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,GPLD1
GO_Biological_Process_2023,Regulation Of Cortisol Biosynthetic Process (GO:2000064),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,BMP5
GO_Biological_Process_2023,Regulation Of Endothelial Cell Chemotaxis To Fibroblast Growth Factor (GO:2000544),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,FGF2
GO_Biological_Process_2023,Regulation Of Extracellular Matrix Assembly (GO:1901201),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,EMILIN1
GO_Biological_Process_2023,Regulation Of Glucocorticoid Receptor Signaling Pathway (GO:2000322),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,LMO3
GO_Biological_Process_2023,Regulation Of Inositol Phosphate Biosynthetic Process (GO:0010919),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,PTH1R
GO_Biological_Process_2023,Regulation Of Myosin-Light-Chain-Phosphatase Activity (GO:0035507),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,TNF
GO_Biological_Process_2023,Regulation Of Natural Killer Cell Cytokine Production (GO:0002727),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,HLA-E
GO_Biological_Process_2023,Regulation Of Nuclease Activity (GO:0032069),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,OASL
GO_Biological_Process_2023,Regulation Of Prostaglandin Biosynthetic Process (GO:0031392),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,IL1B
GO_Biological_Process_2023,Regulation Of Smooth Muscle Cell Differentiation (GO:0051150),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,OLFM2
GO_Biological_Process_2023,Regulation Of Systemic Arterial Blood Pressure By Renin-Angiotensin (GO:0003081),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,ENPEP
GO_Biological_Process_2023,Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905063),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,KIT
GO_Biological_Process_2023,Regulation Of Vitamin D Receptor Signaling Pathway (GO:0070562),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,SNAI2
GO_Biological_Process_2023,Response To Caffeine (GO:0031000),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,CASQ2
GO_Biological_Process_2023,Skeletal Muscle Cell Differentiation (GO:0035914),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,MEGF10
GO_Biological_Process_2023,Skeletal Muscle Thin Filament Assembly (GO:0030240),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,TTN
GO_Biological_Process_2023,Smooth Muscle Cell Migration (GO:0014909),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,PLAT
GO_Biological_Process_2023,Spinal Cord Dorsal/Ventral Patterning (GO:0021513),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,FOXN4
GO_Biological_Process_2023,Synaptic Signaling (GO:0099536),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,DTNA
GO_Biological_Process_2023,Synaptic Vesicle Docking (GO:0016081),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,UNC13C
GO_Biological_Process_2023,Vascular Wound Healing (GO:0061042),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,MCAM
GO_Biological_Process_2023,Very Long-Chain Fatty Acid Catabolic Process (GO:0042760),1,0.2981867940993561,3.2924017467248907,3.9839218843032804,0.7006126157970041,ACOX1
GO_Biological_Process_2023,Regulation Of Neuron Differentiation (GO:0045664),6,0.2989689896401739,1.3540735400144197,1.634929278185845,0.7019547131495121,ALK;HEYL;NLGN1;MMD;DTX1;BEND6
GO_Biological_Process_2023,Positive Regulation Of Interleukin-1 Production (GO:0032732),5,0.30435248589927044,1.3959654777997297,1.660596917095267,0.7140907761543531,CCL3;S100A13;CD36;TRIM16;TNF
GO_Biological_Process_2023,Antibacterial Humoral Response (GO:0019731),4,0.3083539796175767,1.4640202374002724,1.722429869254603,0.7161541554241114,DEFA3;RNASE2;F3;HLA-E
GO_Biological_Process_2023,Negative Regulation Of DNA Metabolic Process (GO:0051053),4,0.3083539796175767,1.4640202374002724,1.722429869254603,0.7161541554241114,H1-5;H1-4;SLFN11;NIBAN2
GO_Biological_Process_2023,Negative Regulation Of T Cell Activation (GO:0050868),4,0.3083539796175767,1.4640202374002724,1.722429869254603,0.7161541554241114,SPN;FGL1;DLG5;LILRB4
GO_Biological_Process_2023,Positive Regulation Of miRNA Metabolic Process (GO:2000630),4,0.3083539796175767,1.4640202374002724,1.722429869254603,0.7161541554241114,NR3C1;FGF2;TNF;EGFR
GO_Biological_Process_2023,Regulation Of Cell Communication (GO:0010646),4,0.3083539796175767,1.4640202374002724,1.722429869254603,0.7161541554241114,LURAP1L;CASQ2;LTBP1;MGLL
GO_Biological_Process_2023,Cellular Response To Amyloid-Beta (GO:1904646),3,0.3087790757426651,1.5936838540343747,1.8727844691437117,0.7161541554241114,GJA1;CACNA2D1;CD36
GO_Biological_Process_2023,Cellular Response To Hydrogen Peroxide (GO:0070301),3,0.3087790757426651,1.5936838540343747,1.8727844691437117,0.7161541554241114,PRKCD;CYP1B1;CLU
