library,term,overlap,pval,zscore,combined_score,adj_pval,genes
GO_Biological_Process_2023,Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742),12,0.0007571292817874339,3.186184210526316,22.895844980532505,0.033342259314940954,PTPRD;CLDN11;TENM1;TENM2;PTPRS;CDH2;CD6;CDH11;FAT2;CDH15;PTPRF;ADGRL3
GO_Biological_Process_2023,Positive Regulation Of T Cell Proliferation (GO:0042102),7,0.0007929207208714593,5.098287082055502,36.400685436726505,0.034131485142434984,CD6;IL1B;IGFBP2;EBI3;IGF2;CD46;HLA-DPA1
GO_Biological_Process_2023,Regulation Of Neuron Apoptotic Process (GO:0043523),9,0.0008042980646246462,3.9697712418300655,28.28676627682555,0.034131485142434984,EPHA7;PTPRZ1;UNC5B;MDK;APOE;CLU;TNF;PPARGC1A;CPEB4
GO_Biological_Process_2023,Neuron Development (GO:0048666),11,0.000825327773045667,3.358200966579034,23.84231998010754,0.03439848254086762,EHD1;ALK;GPM6A;CNTNAP2;TENM1;TENM2;MAP1B;TMEM108;DMD;APOE;HDGFL3
GO_Biological_Process_2023,Regulation Of Granulocyte Chemotaxis (GO:0071622),4,0.000867706153143644,11.216666666666667,79.07365754983995,0.03491769243857354,CSF1R;MDK;RARRES2;CXCL17
GO_Biological_Process_2023,Eye Morphogenesis (GO:0048592),4,0.000867706153143644,11.216666666666667,79.07365754983995,0.03491769243857354,ALDH1A3;COL5A1;MFAP2;SHROOM2
GO_Biological_Process_2023,Negative Regulation Of Angiogenesis (GO:0016525),8,0.0009110133462825401,4.337569676700111,30.3671214870678,0.03603907034277031,FOXC1;SPARC;COL4A2;NPR1;CREB3L1;PDE3B;ATP2B4;TNF
GO_Biological_Process_2023,Negative Regulation Of Cell Adhesion Mediated By Integrin (GO:0033629),3,0.0009626750294994558,20.995698924731183,145.83181346395648,0.03744805864752883,PDE3B;CYP1B1;SNAI2
GO_Biological_Process_2023,Positive Regulation Of Cell Adhesion (GO:0045785),8,0.0010598023371795862,4.228695652173913,28.96518185291372,0.04008200460345141,ECM2;MEGF10;IBSP;MDK;TPM1;PRKCA;NPNT;TNF
GO_Biological_Process_2023,Regulation Of Macrophage Chemotaxis (GO:0010758),4,0.0010647319132022226,10.515086206896552,71.9761040526444,0.04008200460345141,CSF1R;MDK;RARRES2;CXCL17
GO_Biological_Process_2023,Central Nervous System Development (GO:0007417),16,0.001093354709785347,2.5541082496436975,17.415198833289665,0.04050618877204762,C1QA;CNTNAP2;EPHA7;DLX2;EMX2;SHROOM2;MARCKS;CDH2;PTPRZ1;COL4A1;NNAT;CNTN1;PHGDH;SPTBN1;MFSD2A;ADGRL3
GO_Biological_Process_2023,Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068),7,0.0011343804239382746,4.768385697292002,32.337611837774844,0.04136943608549895,PDGFRA;UNC5B;PDGFD;KIT;ROR2;FGF2;TNF
GO_Biological_Process_2023,Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043),4,0.0012911441392081833,9.89604462474645,65.83073053621241,0.046362006475567694,IL1B;APOE;TNF;SH3D19
GO_Biological_Process_2023,Mast Cell Activation Involved In Immune Response (GO:0002279),3,0.0013514346683036246,17.995391705069125,118.88814849552418,0.04707833605702477,NR4A3;KIT;PIK3CD
GO_Biological_Process_2023,Mast Cell Degranulation (GO:0043303),3,0.0013514346683036246,17.995391705069125,118.88814849552418,0.04707833605702477,NR4A3;KIT;PIK3CD
GO_Biological_Process_2023,Protein Localization To Plasma Membrane (GO:0072659),10,0.0014560642299272254,3.336141388439982,21.791736321174206,0.04997726342132565,EHD1;RAB3C;PLEKHF1;RAB34;BSG;WDR72;TNIK;GAS6;TNF;SPTBN1
GO_Biological_Process_2023,Negative Regulation Of Cell Development (GO:0010721),4,0.0015491573220056387,9.345785440613026,60.4676445023484,0.05218343883153003,IL1B;RFLNB;TNF;RFLNA
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),6,0.001587413949031119,5.271645021645021,33.979173641364085,0.05218343883153003,CSF1R;MDK;RARRES2;CXCL17;ANO6;GAS6
GO_Biological_Process_2023,Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535),6,0.001587413949031119,5.271645021645021,33.979173641364085,0.05218343883153003,TMSB4X;ATP2B4;PRKCA;APOE;FGF2;TNF
GO_Biological_Process_2023,Negative Regulation Of Neuron Apoptotic Process (GO:0043524),7,0.0017124561177186983,4.411402855570305,28.09987130939667,0.05551211914938113,PTPRZ1;MDK;UNC5B;APOE;CLU;PPARGC1A;CPEB4
GO_Biological_Process_2023,Regulation Of Muscle System Process (GO:0090257),3,0.0018260810060456145,15.745161290322581,99.28242349369171,0.05607990879092716,TPM1;DMD;PPP1R12B
GO_Biological_Process_2023,Regulation Of Phospholipase C Activity (GO:1900274),3,0.0018260810060456145,15.745161290322581,99.28242349369171,0.05607990879092716,PDGFRA;KIT;FGF2
GO_Biological_Process_2023,Ganglion Development (GO:0061548),3,0.0018260810060456145,15.745161290322581,99.28242349369171,0.05607990879092716,FZD3;SEMA3A;UNC5C
GO_Biological_Process_2023,Mast Cell Mediated Immunity (GO:0002448),3,0.0018260810060456145,15.745161290322581,99.28242349369171,0.05607990879092716,NR4A3;KIT;PIK3CD
GO_Biological_Process_2023,Protein Localization To Cell Periphery (GO:1990778),10,0.0019030557538750898,3.20894534868334,20.10177835588184,0.05768483285122675,EHD1;RAB3C;PLEKHF1;RAB34;BSG;WDR72;TNIK;GAS6;TNF;SPTBN1
GO_Biological_Process_2023,Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428),5,0.00205168918474911,6.192986913988057,38.328964728556414,0.0613928532974926,IL1B;ATP2B4;CD36;CLU;TNF
GO_Biological_Process_2023,Regulation Of Cell Adhesion (GO:0030155),10,0.002110279923227721,3.1607247604770907,19.473018775765276,0.062346751149537985,SPN;EPHA7;IBSP;PLAU;MDK;TPM1;PDE3B;TNC;PRKCA;TNF
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Proliferation (GO:0001938),7,0.0021556133350001186,4.221691973969631,25.91983771841961,0.06289001904862847,PPP1R16B;MDK;IGF2;CNTN1;PIK3CD;PRKCA;FGF2
