"SASH3",278,245,9,7,250,14,404,7,7,110,193,44,346,0,147,21,9,16,20,71,600,263,83,167,115,175
"ZDHHC9",6,25,18,69,16,2,61,0,73,0,9,9,13,5,30,6,16,0,0,52,37,4,3,1,78,6
"UTP14A",18,119,154,41,50,97,164,7,36,16,56,13,78,25,40,16,6,2,3,65,142,5,8,1,71,31
"BCORL1",30,41,15,38,8,15,58,2,18,6,7,3,37,17,8,5,5,2,3,27,38,17,29,11,36,14
"ELF4",70,58,14,11,16,22,65,3,26,20,53,16,50,6,21,9,16,1,2,51,285,53,45,44,14,8
"AIFM1",38,125,152,51,41,179,167,7,34,27,123,24,92,29,49,17,2,5,0,139,268,12,31,4,171,26
"RAB33A",13,110,8,4,3,0,59,2,8,14,30,1,49,3,2,8,32,4,1,9,20,5,8,6,14,5
"ZNF280C",1,25,17,18,21,7,40,1,15,8,14,7,47,6,10,6,2,5,0,20,19,2,9,0,16,21
"SLC25A14",10,27,21,25,15,30,43,1,13,6,13,7,30,7,7,3,4,0,0,20,49,2,9,2,43,13
"RBMX2",52,278,132,148,84,95,219,4,88,40,89,30,170,55,48,40,23,8,0,137,269,17,38,13,163,68
"ENOX2",22,64,48,49,51,106,74,4,33,8,28,19,71,18,22,8,6,2,0,29,122,5,18,1,128,42
"FIRRE",0,4,29,1,1,3,45,0,0,0,1,2,3,2,3,3,3,0,0,13,9,0,1,1,1,3
"STK26",148,297,105,151,243,117,417,12,5,73,85,10,222,15,54,30,54,12,8,340,463,130,108,71,67,92
"RAP2C",166,473,55,97,129,92,129,13,49,77,133,52,532,25,105,29,33,26,12,71,436,148,85,133,196,171
"RAP2C-AS1",5,37,5,19,18,6,17,2,6,0,10,3,24,7,3,3,1,0,1,9,26,5,3,4,29,13
"MBNL3",22,79,88,22,49,384,175,236,7,16,63,39,84,5,32,13,17,6,1,73,217,11,32,2,72,80
"GPC4",1,1,2,142,1,3,0,0,0,0,0,5,0,13,0,0,0,0,0,0,3,0,0,0,0,6
"GPC3",0,0,0,10,1,0,1,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0
"PHF6",48,179,512,99,98,365,416,15,60,42,111,45,175,22,79,41,19,10,1,100,177,21,45,7,163,115
"HPRT1",81,293,799,104,63,751,682,7,87,46,268,44,249,37,69,41,48,18,4,296,602,39,99,11,99,85
"MIR503HG",0,1,11,8,0,4,12,0,4,0,6,13,3,0,0,1,1,0,0,67,21,1,14,1,3,0
"FAM122B",74,178,111,51,45,298,182,17,44,40,94,21,140,15,66,13,14,14,3,144,320,20,69,8,115,45
"FAM122C",12,103,50,11,27,105,84,5,41,14,38,11,68,6,9,12,18,2,0,20,56,9,9,6,36,37
"MOSPD1",53,73,165,37,37,468,72,358,50,15,19,19,59,12,16,6,1,2,0,25,65,50,18,21,139,18
"SMIM10",7,6,508,185,42,169,280,2,54,5,2,1,9,117,1,6,10,1,0,141,76,2,11,0,9,14
"RTL8B",0,0,13,80,1,4,19,0,37,0,0,3,0,39,0,0,1,0,0,2,8,1,0,0,2,0
"RTL8C",58,73,104,299,28,94,109,1,117,22,62,28,79,159,28,9,8,4,2,53,276,26,14,9,83,26
"RTL8A",16,75,98,240,21,81,109,6,91,9,35,20,68,118,22,15,6,4,0,36,107,13,8,4,127,21
"SMIM10L2B",0,2,0,12,0,1,1,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0
"ZNF75D",41,53,15,29,39,22,42,1,25,14,11,14,51,2,8,6,1,3,0,32,33,5,25,3,38,20
"AL590282.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"ZNF449",9,16,9,31,6,16,6,0,12,5,2,1,9,5,4,1,0,0,0,5,7,5,5,0,10,1
"SMIM10L2A",2,7,0,13,1,0,0,0,5,1,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,1
"INTS6L-AS1",0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
"INTS6L",29,146,106,43,52,143,100,22,29,25,54,17,144,12,34,12,12,10,2,64,118,9,25,13,65,68
"MMGT1",204,150,57,97,74,79,140,6,61,22,78,33,123,46,85,12,21,8,4,156,427,87,91,18,162,74
"SLC9A6",43,57,20,47,10,20,39,4,19,7,34,18,43,9,21,5,2,3,1,15,101,20,23,4,29,16
"FHL1",14,154,21,770,13,5,267,3,439,4,27,3,28,433,56,13,5,3,0,20,39,5,3,5,64,15
"MAP7D3",16,150,98,362,89,18,309,0,94,26,54,14,127,219,33,26,27,5,0,135,185,6,17,4,114,58
"HTATSF1",90,457,392,227,94,589,538,11,95,62,193,59,327,108,92,46,25,24,1,254,547,35,78,10,240,135
"CD40LG",7,471,18,0,0,0,98,0,1,4,2,0,37,0,0,22,0,14,0,3,4,0,6,0,19,6
"ARHGEF6",209,341,33,97,151,9,325,1,36,55,221,62,244,55,76,27,92,16,6,190,748,155,117,73,59,67
"AL683813.1",6,33,18,36,12,63,28,6,20,3,10,9,26,16,7,13,2,0,0,9,10,5,1,0,15,8
"RBMX",246,1945,996,691,582,1243,2213,71,356,247,643,174,1716,247,430,184,156,74,3,1019,1868,94,386,29,816,547
"FGF13",76,0,0,3,0,0,0,0,5,0,0,11,0,19,0,0,0,0,4,18,3,15,10,2,1,2
"ATP11C",58,85,74,94,77,63,152,0,127,11,63,34,97,21,37,9,17,7,2,99,246,24,49,20,112,56
"LINC00632",0,1,1,103,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,7,0
"CDR1",1,0,0,36,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1
"AL078639.1",5,3,7,394,4,5,1,0,0,0,0,5,2,4,0,1,0,1,0,2,3,0,0,0,32,0
"SPANXB1",1,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LDOC1",2,29,1,70,11,0,35,0,36,3,0,0,5,42,10,1,1,1,0,0,2,0,0,0,5,16
"SLITRK4",10,2,1,47,2,1,3,2,9,0,17,14,2,1,0,0,2,0,0,48,134,0,19,0,0,0
"FMR1",95,268,85,144,158,226,209,43,78,57,89,69,268,50,39,30,14,23,3,51,345,61,61,62,135,99
"AFF2",101,2,2,5,18,2,13,0,0,0,0,1,0,6,1,0,23,1,2,107,45,39,70,10,6,3
"IDS",322,3218,83,598,152,54,733,43,190,398,606,246,3324,231,950,215,104,160,27,176,1422,442,182,491,1697,750
"AC244197.3",0,5,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,1
"AC244197.2",0,2,0,3,2,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0
"LINC00893",7,61,7,29,19,1,35,4,7,15,18,7,76,10,69,12,3,2,0,2,31,2,3,1,108,36
"CXorf40A",6,153,26,25,11,18,43,4,5,21,95,55,89,11,91,7,3,6,0,12,154,5,2,8,260,49
"TMEM185A",14,84,11,106,36,14,45,1,31,11,17,12,102,24,31,6,2,4,1,28,64,14,16,11,66,23
"CXorf40B",5,112,51,53,25,69,77,16,15,26,156,39,120,14,56,11,9,8,0,16,221,2,2,2,137,46
"LINC00894",1,5,8,2,6,10,7,1,1,1,1,1,10,3,1,0,1,1,0,2,3,1,0,0,7,1
"MAMLD1",1,1,10,11,0,28,0,0,14,0,5,2,6,3,0,1,1,1,0,0,19,0,2,0,4,2
"MTM1",42,86,29,17,62,9,80,2,37,9,56,22,58,8,29,5,12,2,2,95,227,31,28,25,37,51
"MTMR1",38,89,18,16,257,19,108,2,11,12,65,14,77,6,66,8,0,3,0,22,105,10,20,11,68,60
"CD99L2",7,38,13,118,14,33,40,1,54,6,20,14,41,25,17,6,7,1,0,35,108,1,7,3,57,9
"HMGB3",16,40,555,32,46,1336,774,11,25,10,150,20,29,11,45,9,23,7,1,211,698,4,118,0,79,14
"VMA21",180,347,361,129,87,314,438,10,131,57,358,113,240,46,214,39,50,9,2,842,1390,72,218,27,331,112
"PRRG3",0,0,0,15,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FATE1",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"GABRE",1,1,1,140,0,0,0,0,63,0,0,0,2,16,0,0,1,0,0,1,0,0,0,0,0,1
"CETN2",110,116,155,258,99,156,131,16,60,28,65,26,91,105,67,20,10,3,5,217,222,43,88,14,187,35
"NSDHL",6,36,44,43,10,72,48,0,17,5,29,7,31,8,17,5,2,2,0,34,76,4,11,0,30,11
"ZNF185",3,5,7,11,2,0,23,3,0,0,18,17,1,1,25,3,7,0,3,40,225,9,16,15,14,1
"PNMA5",2,9,0,0,1,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,9,0,0,0,1,2
"PNMA3",1,7,1,1,0,0,4,0,0,2,1,0,17,1,0,1,1,1,0,2,2,1,2,2,2,0
"PNMA6A",0,0,4,4,1,0,7,0,0,0,0,3,2,6,0,2,1,0,0,4,4,2,0,2,40,0
"ZNF275",8,66,21,68,23,16,75,0,15,14,14,6,70,21,15,10,11,4,0,45,57,2,10,5,312,27
"ZFP92",10,2,1,21,1,0,2,0,1,0,3,0,8,5,0,2,0,0,0,28,23,1,22,0,1,0
"TREX2",0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"HAUS7",10,64,101,77,18,100,96,0,30,13,72,13,53,41,15,18,9,7,0,50,173,0,15,2,53,13
"BGN",18,13,37,6847,2,21,7,0,76,2,2,8,8,625,4,1,0,1,1,10,11,13,10,13,13,6
"CCNQ",23,172,65,69,51,62,82,3,35,41,81,25,181,32,45,10,8,11,2,36,132,11,8,7,212,81
"SLC6A8",7,10,216,92,4,1084,5,321,23,2,6,12,9,48,0,0,0,1,0,4,18,2,3,1,25,9
"BCAP31",293,833,271,474,210,212,630,16,337,151,398,247,824,100,346,79,76,43,14,829,1363,149,192,94,825,235
"ABCD1",44,31,5,14,36,1,27,1,11,6,51,36,29,8,20,3,6,4,0,25,226,14,17,8,19,23
"SRPK3",0,1,0,11,0,0,2,1,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,2,1
"IDH3G",146,409,232,246,152,382,371,33,124,87,380,82,423,140,181,32,46,18,10,210,820,73,64,29,361,119
"SSR4",598,3232,1026,2084,564,1060,1685,300,573,519,1567,434,2604,411,2367,356,425,186,14,4309,4752,167,561,110,81505,666
"PDZD4",1,21,2,6,1,0,0,1,13,26,0,1,18,7,0,4,0,3,0,0,1,0,0,2,0,0
"L1CAM",0,3,0,0,0,0,0,0,24,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,4
"AVPR2",0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ARHGAP4",546,685,56,17,208,17,415,8,44,118,352,179,667,9,316,47,55,46,21,435,1394,243,211,123,170,237
"NAA10",114,488,483,231,218,500,581,18,196,86,285,74,421,94,206,50,53,26,0,253,666,59,68,48,644,138
"RENBP",17,44,19,8,10,2,41,1,16,4,46,69,17,14,26,3,24,1,2,34,160,16,13,11,30,12
"HCFC1",91,213,202,100,159,529,400,39,92,33,126,46,176,30,80,25,33,11,2,207,606,22,74,8,146,73
"HCFC1-AS1",0,1,1,0,2,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,8,1
"TMEM187",16,41,20,66,19,53,31,5,14,6,13,7,33,14,16,8,2,2,0,30,78,3,6,1,67,8
"IRAK1",88,307,212,97,141,191,372,12,51,58,290,133,297,26,128,36,27,24,7,229,1119,69,98,62,605,141
"MECP2",161,1302,191,243,215,383,459,44,155,239,282,106,1261,99,85,92,62,78,10,113,721,110,85,176,291,382
"TKTL1",1,38,2,4,0,0,8,0,1,28,14,9,16,2,1,1,1,1,3,3,67,2,1,10,6,6
"AC245140.1",0,2,1,1,0,0,0,0,0,0,5,3,0,0,1,0,2,0,0,0,17,0,0,0,1,1
"FLNA",714,1887,197,1072,76,74,491,18,516,719,1338,206,1813,1904,111,100,99,112,27,621,6271,403,247,191,279,382
"EMD",137,1056,320,221,132,508,483,21,109,186,396,108,1109,127,220,55,86,58,12,213,980,123,102,131,611,275
"RPL10",5330,109443,39518,23174,19215,27154,60813,925,11325,10018,33571,5033,58367,7787,18063,7760,5972,4645,102,26854,58734,1993,4306,1199,74077,27995
"AC245140.2",3,37,3,17,7,6,12,1,2,3,22,7,26,6,3,1,1,3,0,1,14,0,0,2,38,11
"DNASE1L1",49,52,20,54,11,51,44,6,64,7,77,43,27,14,29,6,9,0,1,21,246,26,24,8,53,17
"TAZ",111,247,67,85,77,102,122,0,36,53,98,24,211,23,46,20,13,13,2,114,281,52,71,17,117,102
"AC244090.1",13,20,10,44,7,8,40,1,7,5,39,33,26,13,6,4,8,0,0,62,103,4,12,1,66,10
"ATP6AP1",255,271,112,319,81,208,192,25,129,63,319,229,243,73,138,25,45,10,8,479,1112,164,223,74,544,55
"GDI1",68,281,29,186,145,129,150,10,87,50,134,48,250,75,101,18,18,19,1,35,291,72,25,44,147,77
"FAM50A",101,431,171,289,79,702,140,12,100,90,288,128,339,112,102,35,23,22,3,119,677,48,74,26,362,80
"PLXNA3",11,315,12,113,43,10,61,1,7,33,25,22,254,24,22,17,10,16,1,7,28,10,11,3,119,94
"LAGE3",45,382,761,205,60,876,515,10,88,63,234,60,302,38,179,53,55,18,0,373,560,10,70,9,405,111
"UBL4A",26,136,181,100,15,282,125,1,26,28,23,13,80,23,20,16,6,10,1,61,115,9,13,5,81,29
"SLC10A3",92,167,76,70,14,98,66,5,31,32,82,17,193,19,28,4,15,12,0,40,164,36,47,20,115,53
"FAM3A",28,161,113,134,58,124,117,17,30,32,75,16,132,40,43,10,12,5,0,48,136,13,16,1,286,41
"G6PD",540,184,100,98,32,141,166,9,26,64,132,37,248,33,59,26,36,11,22,93,659,351,163,102,112,48
"IKBKG",42,100,67,51,39,144,91,18,39,47,80,25,132,18,55,8,7,4,2,41,266,33,29,34,78,34
"GAB3",40,157,134,14,184,307,210,17,29,103,107,49,200,14,70,36,23,12,2,62,231,14,32,21,50,40
"DKC1",48,368,779,159,147,594,750,13,76,58,186,50,295,32,96,46,44,18,2,359,477,16,54,16,255,113
"MPP1",160,68,843,55,198,2146,797,1128,71,4,165,306,73,43,38,30,58,4,10,206,987,164,82,186,53,22
"F8",8,19,9,23,1,3,6,1,155,3,10,7,29,5,0,1,1,0,1,8,33,2,5,2,12,4
"H2AFB1",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,5,0
"F8A1",54,246,158,72,54,389,173,5,30,58,81,35,275,27,56,23,10,21,2,48,226,36,38,44,234,65
"FUNDC2",68,449,441,387,115,896,389,62,176,100,223,75,413,149,138,27,39,12,2,219,678,19,60,11,516,180
"CMC4",8,24,10,26,2,8,9,0,9,4,8,1,21,7,4,3,1,1,0,9,23,1,6,1,25,8
"MTCP1",5,5,2,1,2,1,7,0,0,0,1,1,7,1,2,2,0,0,0,3,9,0,1,2,5,1
"BRCC3",52,109,88,34,48,73,118,3,24,18,66,26,66,15,34,14,4,9,2,98,244,19,40,10,88,31
"VBP1",198,414,802,177,157,1674,560,89,110,73,274,44,383,82,161,56,29,23,12,214,646,149,149,84,380,117
"RAB39B",6,67,14,1,20,17,24,3,2,13,28,0,92,1,4,14,3,3,0,10,23,4,5,20,83,18
"CLIC2",10,6,44,17,2,63,59,250,175,0,212,105,4,3,9,2,1,1,2,30,55,6,0,2,60,0
"AC234781.1",4,1,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"F8A3",7,40,11,4,4,20,13,2,1,15,21,8,58,2,12,4,0,3,1,9,49,2,7,2,66,8
"TMLHE-AS1",30,2,0,2,6,1,1,0,1,0,5,0,1,0,0,1,1,0,1,0,1,8,6,2,1,0
"TMLHE",27,42,46,45,82,53,79,7,11,19,50,12,42,12,15,7,6,4,0,34,85,10,12,4,36,29
"SPRY3",12,4,0,2,5,2,8,0,16,0,2,2,5,3,3,3,0,0,1,7,11,6,7,3,4,0
"VAMP7",80,122,72,68,74,117,172,50,42,21,122,27,124,25,73,13,28,0,2,92,319,49,54,16,98,46
"IL9R",0,7,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3
"ZNF596",0,3,2,12,28,9,11,0,7,2,1,0,7,2,2,2,0,0,0,1,6,1,1,0,2,2
"AC004908.1",0,0,1,1,64,1,6,0,4,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,2
"AC004908.3",1,2,6,1,22,2,1,0,0,1,2,1,0,0,2,0,0,0,0,1,2,1,0,0,3,6
"FAM87A",0,3,0,0,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
"FBXO25",24,211,72,89,370,153,164,6,57,30,69,22,154,33,27,24,12,18,1,45,153,8,25,5,270,69
"AC083964.1",0,0,0,3,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"TDRP",1,0,0,37,0,0,2,0,44,1,1,0,0,10,0,0,0,0,0,0,1,0,1,0,1,0
"ERICH1",76,604,99,192,318,115,506,2,192,93,230,70,620,68,143,107,30,30,5,96,906,74,38,67,307,301
"DLGAP2",0,1,0,26,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"CLN8",64,378,134,75,196,118,309,92,111,30,412,242,186,25,351,50,22,20,0,77,601,18,39,12,103,146
"AC100810.3",0,1,2,0,0,3,0,2,1,0,1,5,2,0,0,0,0,0,0,0,2,0,0,0,1,1
"AC100810.1",19,229,152,184,65,585,156,270,41,27,203,64,144,39,25,20,20,11,0,76,332,10,14,4,95,33
"ARHGEF10",0,19,16,163,3,4,28,1,66,4,8,10,2,16,8,0,0,0,0,5,21,1,0,0,6,6
"KBTBD11-OT1",0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,9,4,0,1,0,0,0
"KBTBD11",34,25,8,18,0,2,76,1,13,3,97,8,7,0,2,8,18,2,1,613,789,27,105,13,8,5
"MYOM2",3,29,16,11,14,12,31,9,7,343,18,1,6,27,12,4,1,0,0,21,28,0,3,2,8,5
"AC245187.2",0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"AC245123.1",0,0,2,0,1,24,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AC246817.2",0,1,34,2,1,19,26,0,1,0,0,1,0,0,0,0,0,0,0,3,4,0,2,0,2,0
"AC016065.1",4,39,51,41,12,66,58,2,8,6,14,2,45,15,8,9,3,2,0,11,32,0,9,2,100,14
"MCPH1",31,230,150,102,117,204,153,0,62,40,46,22,240,33,52,31,17,14,1,98,131,9,31,1,276,133
"ANGPT2",6,91,17,104,26,33,25,4,49,9,10,1,56,132,9,23,72,5,0,3,3,2,2,1,80,52
"AF287957.1",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"MCPH1-AS1",0,1,10,8,4,6,6,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,8,1
"AGPAT5",8,168,291,55,104,272,350,6,62,14,61,34,72,21,162,14,30,3,0,196,178,6,28,8,102,162
"AF233439.1",0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,1,0,0
"DEFB1",1,0,1,351,0,2,0,0,0,0,0,2,2,0,1,0,1,0,0,159,410,1,2,0,2,0
"DEFA4",247,162,214,191,107,279,105,59,166,22,39,99,192,83,154,11,11,6,2,31985,562,110,10122,100,362,77
"DEFA1",2,0,5,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,69,1,0,215,0,2,0
"DEFA1B",5,0,1,2,3,0,0,1,2,0,1,0,3,0,2,0,0,0,0,84,5,2,262,1,3,2
"DEFA3",2810,1126,2685,1276,827,2717,1217,399,1845,423,286,1404,1528,617,1369,117,107,22,127,123701,3955,1047,264877,950,5553,697
"FAM85B",0,6,0,4,5,1,1,0,0,0,0,0,4,0,0,1,0,1,0,0,1,0,0,1,2,0
"PRAG1",4,54,3,14,14,2,21,0,45,8,13,16,51,1,17,5,1,2,0,5,25,1,2,1,9,26
"CLDN23",0,0,0,30,0,0,1,0,12,0,5,9,0,7,2,1,0,0,0,0,24,0,0,0,11,1
"MFHAS1",16,380,304,48,40,1493,109,133,84,20,43,99,118,45,6,15,9,16,0,47,189,2,23,5,35,52
"ERI1",7,53,200,38,29,351,110,10,30,14,43,21,52,8,14,12,31,4,4,58,158,11,23,22,34,23
"PPP1R3B",54,76,14,87,7,2,146,2,76,12,77,22,42,30,47,9,10,3,6,13,197,54,13,109,49,18
"AC022784.3",0,1,1,5,0,0,2,0,3,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,7,0
"AC021242.3",0,4,1,1,1,2,3,0,1,2,2,0,4,0,0,0,0,1,0,2,13,1,2,1,6,0
"TNKS",36,189,68,104,88,138,179,11,64,46,52,36,177,28,34,19,14,11,1,69,155,21,31,16,121,68
"AC034111.1",0,6,0,5,11,0,2,0,2,1,3,0,9,6,0,2,1,1,0,4,5,1,0,1,8,3
"MSRA",490,118,59,53,65,31,201,6,92,21,180,49,95,24,38,16,28,6,13,229,426,239,187,98,207,46
"PRSS51",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"AC104964.4",9,0,0,1,2,0,6,0,3,0,0,0,1,2,0,0,1,0,0,0,4,1,2,4,4,1
"RP1L1",2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
"SOX7",3,2,2,1,4,2,1,0,445,1,3,0,4,2,1,0,0,1,0,2,7,1,2,3,3,7
"PINX1.1",11,93,95,37,15,76,72,3,35,11,39,10,81,20,19,13,4,5,0,31,90,2,7,2,83,50
"XKR6",1,41,8,2,5,10,17,0,0,5,4,4,34,4,5,3,0,0,1,4,10,1,2,2,80,28
"AF131216.4",0,3,2,0,1,0,4,0,2,0,3,0,2,0,3,0,0,1,0,1,1,0,0,0,2,0
"MTMR9",66,239,49,116,189,85,203,11,76,63,152,34,273,56,183,28,12,11,1,84,247,33,56,10,152,127
"AF131216.1",0,11,0,3,8,0,6,0,1,0,3,0,13,1,5,2,1,1,0,1,0,0,0,0,7,6
"SLC35G5",0,2,1,5,6,2,6,0,1,4,1,0,4,0,3,1,0,0,0,3,1,0,0,0,2,3
"FAM167A",0,9,1,50,11,1,4,0,1,3,4,2,3,0,27,0,0,0,0,0,2,0,1,0,2,9
"BLK",5,20,1,1,180,0,97,1,0,2,0,2,4,1,7,4,0,0,0,0,0,0,2,1,50,329
"AC022239.1",0,7,0,1,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,1,1,0,0,0,0,3
"NEIL2",4,65,20,66,38,6,67,9,28,20,16,18,70,17,15,12,2,1,0,15,33,1,2,1,51,40
"FDFT1",95,321,189,151,115,471,457,378,78,62,243,34,242,90,127,34,39,11,4,406,762,54,115,39,199,138
"AC069185.1",3,22,4,6,4,23,12,2,2,2,5,1,15,0,5,4,0,0,0,1,7,0,0,0,13,6
"CTSB",83,384,280,873,80,1278,314,654,291,21,1316,3655,149,155,1240,41,72,19,2,155,4676,47,57,53,330,94
"FAM66D",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"FAM86B1",0,4,12,19,2,2,4,0,4,4,1,3,4,1,1,0,0,1,0,4,5,1,1,0,6,0
"AC145124.1",2,42,1,49,10,10,13,1,13,1,0,2,24,19,1,3,1,1,0,2,7,0,1,4,22,4
"AC087203.3",0,2,1,7,1,0,4,0,4,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1
"AC130352.1",0,1,0,5,4,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0
"LONRF1",239,116,25,104,46,20,90,4,43,13,102,41,103,34,19,12,24,1,7,129,391,114,69,64,163,78
"AC123777.1",0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
"TRMT9B",1,2,4,61,0,4,9,0,4,0,3,1,1,15,1,0,0,0,0,12,21,0,1,1,3,2
"DLC1",6,6,83,283,0,190,68,9,742,1,3,6,5,226,6,4,35,1,0,34,39,2,3,3,43,2
"C8orf48",0,0,3,10,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"TUSC3",1,4,0,195,0,0,3,0,44,0,0,0,0,25,0,0,0,0,0,1,2,1,0,0,0,0
"MSR1",2,0,2,3,1,1,4,0,1,0,170,534,2,0,1,0,1,0,0,0,107,2,5,2,3,2
"MICU3",2,56,3,92,7,2,38,0,15,1,3,2,10,91,4,6,0,3,0,6,3,0,3,0,9,37
"ZDHHC2",128,324,263,93,71,394,362,122,37,56,144,49,226,19,105,22,24,12,8,323,459,70,76,32,305,134
"CNOT7",124,712,262,186,308,144,723,21,114,101,238,80,543,69,204,61,34,32,4,319,608,49,78,38,413,276
"VPS37A",59,115,81,141,54,132,138,19,69,34,71,43,114,47,38,17,13,15,3,127,245,36,28,14,125,49
"MTMR7",0,3,0,1,1,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,1,0,0,0,2,0
"SLC7A2",1,3,1,479,0,1,0,0,2,1,1,1,0,363,1,1,0,1,0,7,3,1,1,0,0,0
"PDGFRL",6,0,4,612,0,1,1,0,2,0,1,0,1,10,0,0,0,0,0,1,1,1,1,2,4,1
"MTUS1",6,19,3,162,0,1,7,0,618,1,1,22,20,102,2,3,0,0,1,3,5,2,2,2,118,4
"FGL1",0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"PCM1",243,1453,723,608,478,1537,1320,247,340,204,358,187,1398,209,318,153,81,59,5,558,1118,113,156,46,458,475
"ASAH1",1157,454,307,473,139,692,503,365,166,94,823,1000,331,172,129,49,131,15,69,876,4291,1017,353,791,934,251
"AC124242.1",0,2,2,1,0,4,3,1,1,0,2,0,2,3,0,0,0,0,0,1,9,1,0,0,5,1
"NAT1",13,13,15,9,14,30,25,1,3,9,10,5,17,6,8,4,1,1,0,14,36,5,7,1,18,7
"PSD3",2,5,4,360,19,3,104,0,22,0,9,23,0,16,0,2,1,0,0,2,18,1,0,1,2,8
"AC100800.1",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"SH2D4A",1,2,6,44,0,0,3,0,13,0,2,0,0,1,0,1,0,0,0,1,4,0,0,3,10,1
"CSGALNACT1",309,122,5,262,46,5,117,7,154,2,6,31,8,16,27,6,1,7,10,110,67,57,176,14,522,75
"INTS10",35,404,222,198,293,143,470,6,71,47,118,43,249,52,139,31,18,15,0,250,468,14,44,7,370,162
"LPL",7,1,1,743,1,1,2,0,48,2,2,152,3,13,0,0,0,0,0,4,46,4,5,0,1,2
"ATP6V1B2",99,208,118,128,61,175,141,43,64,32,276,220,157,42,68,9,18,6,7,109,1099,111,76,151,97,62
"LZTS1",3,30,1,21,0,0,0,0,0,0,0,0,7,37,0,0,0,4,0,0,0,0,0,0,0,1
"GFRA2",0,4,0,21,0,0,1,0,1,0,50,76,1,3,0,1,0,0,0,1,4,1,0,0,0,0
"DOK2",24,646,23,6,3,11,35,4,7,256,260,123,815,11,31,115,17,44,0,8,433,22,14,8,79,19
"XPO7",54,101,98,71,58,303,142,1842,73,32,56,51,88,30,24,12,15,7,0,90,227,20,45,16,80,46
